Timestamp,Total Occupants,Tags,Instance Count,Public Instances,Other Instances,Version #,Total Likes,Total Visits,,,,
Thu Jun 07 2018 06:02:33 GMT+0000 (UTC),381,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,6,94,18,0,0,
Thu Jun 07 2018 06:17:35 GMT+0000 (UTC),380,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,7,93,18,0,0,
Thu Jun 07 2018 06:32:37 GMT+0000 (UTC),373,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,6,94,18,0,0,
Thu Jun 07 2018 06:47:39 GMT+0000 (UTC),313,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,6,94,18,0,0,
Thu Jun 07 2018 07:02:41 GMT+0000 (UTC),277,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,6,94,18,0,0,
Thu Jun 07 2018 07:17:43 GMT+0000 (UTC),199,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,6,94,18,0,0,
Thu Jun 07 2018 07:32:45 GMT+0000 (UTC),232,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,7,93,18,0,0,
Thu Jun 07 2018 07:47:47 GMT+0000 (UTC),219,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,5,95,18,0,0,
Thu Jun 07 2018 08:02:49 GMT+0000 (UTC),210,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,4,96,18,0,0,
Thu Jun 07 2018 08:17:51 GMT+0000 (UTC),208,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,5,95,18,0,0,
Thu Jun 07 2018 08:32:53 GMT+0000 (UTC),205,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,5,95,18,0,0,
Thu Jun 07 2018 08:47:55 GMT+0000 (UTC),209,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,4,96,18,0,0,
Thu Jun 07 2018 09:02:57 GMT+0000 (UTC),178,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,4,96,18,0,0,
